data	target	roc_auc_score	pr_auc_score
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q01959	0.8434285714285714	0.5469167699837874
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q02156	0.9	0.41666666666666663
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q02750	0.6111111111111112	0.48148148148148145
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q02763	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q04206	0.8243243243243243	0.5901342474974486
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q05397	0.5303030303030303	0.4305555555555555
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q05586	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q05655	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q06124	0.325	0.09728506787330317
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q06710	0.9572072072072071	0.825091575091575
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q07820	0.7202380952380952	0.31488297796384246
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q08499	0.9583333333333334	0.8333333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q09428	0.7747747747747749	0.5066666666666666
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q12809	0.8654363706266821	0.5779395475575042
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q12851	0.8400000000000001	0.6604166666666667
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13188	0.9696969696969697	0.8666666666666667
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13224	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13255	0.7	0.3269230769230769
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13627	0.7999999999999999	0.4379130591630591
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13639	0.953168044077135	0.8105561105561105
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13698	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q13936	0.9	0.6666666666666666
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q14289	0.6451612903225807	0.13596491228070173
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q14524	0.9090909090909091	0.6333333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q14680	0.74	0.3302521008403361
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q15418	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16288	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16539	0.8766233766233766	0.6699735449735449
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16584	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16620	0.8500000000000001	0.5083333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16665	0.525	0.13392857142857142
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16678	0.8727272727272727	0.7573412698412698
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q16790	0.9512820512820513	0.6067821067821068
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q29006	0.8181818181818181	0.7333333333333334
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q5U9J1	0.975	0.8333333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q60492	0.96875	0.6458333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q70Z44	0.9838709677419355	0.8333333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q86V86	0.8939393939393939	0.4444444444444445
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8IL32	0.7270270270270269	0.3456647047085124
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8K4Z4	0.8970588235294118	0.8055555555555556
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8N1Q1	0.8333333333333333	0.5769230769230769
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8N4C8	0.6666666666666666	0.5972222222222222
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8NER1	0.8378378378378377	0.47883597883597884
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8TDD5	0.8787878787878789	0.6555555555555554
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8WXA8	0.9838709677419355	0.8333333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q91ZM7	0.954954954954955	0.6984126984126985
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q92731	0.8833333333333333	0.8268321513002364
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96FL8	0.5151515151515151	0.1508190883190883
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96GD4	0.9310344827586207	0.45
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96P20	0.6666666666666666	0.47857142857142854
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96RJ0	0.4414414414414415	0.088327721661055
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99250	0.9565217391304347	0.7796037296037297
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99705	0.9666666666666667	0.8253968253968254
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99720	0.9499205087440381	0.6705669753023102
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9BQF6	0.676470588235294	0.3226086956521739
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9ES14	0.875	0.675
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9GZU7	0.8221024258760108	0.4587610801896516
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9GZV3	0.7903225806451613	0.18333333333333335
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9H2G2	0.75	0.6354166666666666
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9H3N8	0.696875	0.2339607843137255
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HAZ1	0.838235294117647	0.40263157894736845
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HC16	0.5523809523809524	0.40463980463980465
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HC97	0.5073529411764706	0.42345559845559844
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9JI35	0.5135135135135135	0.09935064935064936
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9NPD5	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9NY46	0.8896103896103896	0.3516439909297052
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9ULX7	0.8401360544217686	0.8126159554730983
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9UM73	0.6904761904761905	0.26645021645021644
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9UNQ0	0.61	0.3717948717948718
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9XUB2	0.4242424242424242	0.4103703703703704
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y239	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2D0	0.88125	0.6339285714285714
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2I1	0.9545454545454546	0.8333333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2T6	0.7898876404494382	0.5550086755349913
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y4K4	0.9393939393939393	0.6428571428571428
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y4P1	0.25	0.0900735294117647
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y5N1	0.926470588235294	0.625
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y5X4	0.3472222222222222	0.11507936507936509
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y6L6	0.9279279279279279	0.7575757575757576
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y6X5	0.9292929292929293	0.7666666666666666
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	X2CFA5	0.8484848484848485	0.5
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_C0009_HUMAN	0.7837837837837838	0.7037037037037037
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0002	0.825	0.2589285714285714
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0003	0.868421052631579	0.5515151515151515
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0003_RAT	0.9318181818181819	0.7903061224489796
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015	0.8709677419354839	0.3611111111111111
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015_HUMAN	0.9500000000000001	0.5428571428571428
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015_RAT	0.631578947368421	0.26845238095238094
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016	0.939622641509434	0.7859649122807018
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016_HUMAN	0.7121212121212122	0.2621082621082621
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016_RAT	0.75	0.3433862433862434
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0068	0.675	0.24358974358974358
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0075_RAT	0.935483870967742	0.6666666666666666
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0082	0.84	0.6519230769230769
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0118	0.967741935483871	0.5833333333333333
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0118_RAT	0.9338235294117647	0.5011904761904762
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0152	0.6388888888888888	0.44017094017094016
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0153	0.8095238095238095	0.5595238095238095
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0155	0.7477477477477477	0.16984126984126985
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0196	0.575	0.5526315789473684
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0218_HUMAN	0.8707482993197279	0.711103896103896
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0222_HUMAN	0.852359208523592	0.6806475201212043
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0244_RAT	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0263	0.9444444444444444	0.5888888888888889
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0263_TORP	0.9444444444444444	0.5888888888888889
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0284_RAT	0.85	0.325
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0288	0.9861111111111112	0.9166666666666665
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0288_HUMAN	1.0	1.0
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0294_CAVPO	0.959375	0.8555555555555556
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0294_HUMAN	0.8877551020408163	0.746969696969697
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0297_RAT	0.8	0.3611111111111111
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0315	0.8	0.4308628740232514
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0315_RAT	0.9407894736842106	0.8269230769230769
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371	0.48484848484848486	0.148109243697479
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371_HUMAN	0.8250000000000001	0.29166666666666663
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371_RAT	0.72	0.48055555555555557
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470	0.45588235294117646	0.205762987012987
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470_CAVPO	0.8484848484848485	0.5555555555555556
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470_RAT	0.89	0.6810897435897436
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0958	0.9078947368421052	0.6659090909090909
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F3252	0.5204081632653061	0.22560516248939894
Cell Painting, ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F3255	0.7792207792207793	0.49627594627594623
