data	target	positive_counts	negative_counts	A:I_ratio	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P11362	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	10	7	0	1	80	0	0	2	20	0.9375	0.5	1.0	0.0	0.875	0.0	0.9333333333333332	0.2666666666666667	0.0	0.9375	0.8500000000000001	0.9296222517045284	0.0	0.8863636363636364	0.3333333333333333	26.34737290938695
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P11511	24 (0.59%)	4076 (424583.33%)	0.0059	GradientBoosting	200	147	18	1	0	192	3	0	3	47	0.9974093264248703	0.75	0.9473684210526316	1.0	1.0	0.5	0.972972972972973	0.6190476190476191	0.6666666666666666	0.9974093264248703	0.8262411347517731	0.9708036755101236	0.6855654600401044	0.9473684210526316	0.6457115009746588	1.5663060744603474
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P11511	24 (0.59%)	4076 (424583.33%)	0.0059	XGBoost	200	128	18	3	0	190	3	1	3	46	0.9922279792746114	0.7393617021276595	0.8571428571428571	0.75	1.0	0.5	0.923076923076923	0.6	0.6	0.9922279792746114	0.822695035460993	0.918596425554874	0.5742237865262918	0.8571428571428571	0.6305916305916306	19.72033967177073
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P11712	206 (5.02%)	3894 (391290.29%)	0.0529	GradientBoosting	200	193	137	436	30	1209	16	130	23	285	0.7776568443659793	0.5485016991041087	0.2390924956369982	0.1095890410958904	0.8203592814371258	0.4102564102564102	0.3702702702702702	0.238603194812094	0.1729729729729729	0.7776568443659794	0.5894964473277726	0.3454352090810996	0.0581957828100363	0.2126980393085054	0.1392733867818471	36.34775007565816
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P11712	206 (5.02%)	3894 (391290.29%)	0.0529	XGBoost	200	131	122	343	45	1302	14	93	25	322	0.7610141419289081	0.5674389867160952	0.2623655913978495	0.1308411214953271	0.7305389221556886	0.358974358974359	0.3860759493670886	0.2365943989654112	0.1917808219178082	0.7610141419289083	0.6367006487488416	0.3457203519345784	0.0890514012494503	0.2165027134366174	0.1614228626751865	21.92712169090907
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P12931	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	58	11	0	1	111	1	0	1	29	0.9583333333333331	0.75	1.0	1.0	0.9166666666666666	0.5	0.9565217391304348	0.5647619047619047	0.6666666666666666	0.9583333333333331	0.8620689655172413	0.9531432960773228	0.695221787153807	0.9247967479674796	0.6	0.9631992936134338
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P12931	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	147	12	0	0	111	1	0	1	29	1.0	0.75	1.0	1.0	1.0	0.5	1.0	0.4314285714285714	0.6666666666666666	1.0	0.9137931034482758	1.0	0.695221787153807	1.0	0.6428571428571428	20.13844454685847
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P13569	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	168	13	2	0	117	1	1	1	30	0.9915966386554622	0.7338709677419355	0.8666666666666667	0.5	1.0	0.5	0.9285714285714286	0.6266666666666666	0.5	0.991596638655462	0.9838709677419356	0.923093083245744	0.4677419354838709	0.8666666666666667	0.8333333333333333	0.9120241562525432
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P13569	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	15	13	0	0	119	1	1	1	30	1.0	0.7338709677419355	1.0	0.5	1.0	0.5	1.0	0.5111111111111111	0.5	1.0	0.9838709677419356	1.0	0.4677419354838709	1.0	0.8333333333333333	10.021936186154685
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P13945	30 (0.73%)	4070 (420566.67%)	0.0074	GradientBoosting	200	122	24	0	0	240	5	1	1	59	1.0	0.9083333333333332	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8347474747474749	0.8333333333333334	1.0	0.9944444444444444	1.0	0.8166666666666667	1.0	0.9484126984126984	10.204754157861071
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P13945	30 (0.73%)	4070 (420566.67%)	0.0074	XGBoost	200	48	17	2	7	238	4	0	2	60	0.8500000000000001	0.8333333333333333	0.8947368421052632	1.0	0.7083333333333334	0.6666666666666666	0.7906976744186046	0.7092063492063493	0.8	0.8500000000000001	0.9944444444444444	0.7786628214276602	0.8032193289024988	0.6602870813397129	0.9583333333333331	19.966661659876504
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14061	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	94	8	7	0	73	0	3	2	17	0.95625	0.425	0.5333333333333333	0.0	1.0	0.0	0.6956521739130436	0.2	0.0	0.95625	0.5750000000000001	0.697614984548545	-0.1256561724875086	0.5333333333333333	0.1464646464646464	3.909066379070282
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14061	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	160	2	0	6	80	0	0	2	20	0.625	0.5	1.0	0.0	0.25	0.0	0.4	0.1566351776878092	0.0	0.625	0.4375	0.4822428221704121	0.0	0.3181818181818182	0.1704545454545454	13.211180822054546
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14416	132 (3.22%)	3968 (399806.06%)	0.0333	GradientBoosting	200	174	106	4	0	1051	16	12	10	253	0.9981042654028436	0.7850507982583455	0.9636363636363636	0.5714285714285714	1.0	0.6153846153846154	0.9814814814814816	0.7462078591924947	0.5925925925925927	0.9981042654028436	0.9330914368650218	0.9797871024100678	0.5514485235078371	0.9636363636363636	0.7120164922864393	24.622250219186142
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14416	132 (3.22%)	3968 (399806.06%)	0.0333	XGBoost	200	155	105	10	1	1045	18	16	8	249	0.9905436823750337	0.8159651669085631	0.9130434782608696	0.5294117647058824	0.9905660377358492	0.6923076923076923	0.9502262443438914	0.6984459984459984	0.5999999999999999	0.9905436823750334	0.9293178519593612	0.94595849695316	0.5611420230596366	0.9052911869841492	0.6361027630875353	68.87215680281321
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14607	19 (0.46%)	4081 (429578.95%)	0.0047	GradientBoosting	200	183	15	11	0	141	0	6	4	32	0.9638157894736844	0.4210526315789473	0.5769230769230769	0.0	1.0	0.0	0.7317073170731707	0.4438095238095237	0.0	0.9638157894736842	0.5657894736842105	0.7315545535210125	-0.1324532357065043	0.5769230769230769	0.1330448717948718	4.033641374111175
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14607	19 (0.46%)	4081 (429578.95%)	0.0047	XGBoost	200	151	9	0	6	152	0	2	4	36	0.8	0.4736842105263157	1.0	0.0	0.6	0.0	0.7499999999999999	0.2333333333333333	0.0	0.8	0.4276315789473684	0.759746793263004	-0.0725476250110011	0.6359281437125748	0.1193910256410256	10.885792064666749
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14867	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	161	9	9	0	96	1	3	3	22	0.9571428571428572	0.565	0.5	0.25	1.0	0.25	0.6666666666666666	0.3333333333333333	0.25	0.9571428571428572	0.7	0.6761234037828132	0.13	0.5	0.3326923076923077	2.1013317704200745
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14867	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	181	0	0	9	105	0	0	4	25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2707692307692307	0.0	0.5	0.675	0.0	0.0	0.0789473684210526	0.2864801864801864	10.390775295098624
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14902	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	10	9	0	0	96	1	0	2	24	1.0	0.6666666666666666	1.0	1.0	1.0	0.3333333333333333	1.0	0.2666666666666667	0.5	1.0	0.8194444444444445	1.0	0.554700196225229	1.0	0.5194805194805194	8.3866353114446
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P14902	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	55	0	0	9	96	0	0	3	24	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.5	0.7361111111111112	0.0	0.0	0.0857142857142857	0.2847222222222222	7.474181413650513
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P15121	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	101	9	3	0	102	2	0	2	25	0.9857142857142858	0.75	0.75	1.0	1.0	0.5	0.8571428571428571	0.7	0.6666666666666666	0.9857142857142857	0.95	0.8535639569308375	0.6804138174397716	0.75	0.8125	2.6529441992441813
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P15121	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	11	9	0	0	105	3	0	1	25	1.0	0.875	1.0	1.0	1.0	0.75	1.0	0.5333333333333333	0.8571428571428571	1.0	0.91	1.0	0.8492077756084468	1.0	0.8269230769230769	28.16363962093989
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P15538	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	166	8	4	0	84	0	1	3	21	0.9772727272727272	0.4772727272727273	0.6666666666666666	0.0	1.0	0.0	0.8	0.7333333333333333	0.0	0.9772727272727272	0.6212121212121212	0.7977240352174656	-0.0753778361444409	0.6666666666666666	0.1939393939393939	1.8326952576637268
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P15538	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	167	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2046593757120073	0.0	0.5	0.712121212121212	0.0	0.0	0.0833333333333333	0.25	18.29039209683736
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P15823	91 (2.22%)	4009 (405305.49%)	0.0227	GradientBoosting	200	88	71	6	0	723	15	12	5	169	0.9958847736625516	0.8418508287292817	0.922077922077922	0.5555555555555556	1.0	0.75	0.9594594594594594	0.6719669728498251	0.6382978723404256	0.9958847736625516	0.9176795580110496	0.9562890793989506	0.6001563586194758	0.922077922077922	0.6891018360995378	45.84318825801213
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P15823	91 (2.22%)	4009 (405305.49%)	0.0227	XGBoost	200	165	70	24	1	705	14	15	6	166	0.9764968411290792	0.8085635359116021	0.7446808510638298	0.4827586206896552	0.9859154929577464	0.7	0.8484848484848484	0.6420707739166157	0.5714285714285714	0.976496841129079	0.900828729281768	0.8416212312876621	0.5257335118019809	0.7354423883727899	0.5908341819068769	68.94330719709396
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P16234	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	29	8	0	0	80	1	1	1	19	1.0	0.725	1.0	0.5	1.0	0.5	1.0	0.6	0.5	1.0	0.75	1.0	0.45	1.0	0.3409090909090909	2.9125178734461468
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P16234	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	191	0	0	8	80	0	0	2	20	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.3238095238095238	0.0	0.5	0.7749999999999999	0.0	0.0	0.0909090909090909	0.25	16.00914125442505
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P16591	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	168	9	5	0	91	2	4	1	20	0.9739583333333331	0.75	0.6428571428571429	0.3333333333333333	1.0	0.6666666666666666	0.782608695652174	0.5333333333333333	0.4444444444444444	0.9739583333333331	0.8194444444444444	0.7806247497997999	0.3779644730092272	0.6428571428571429	0.5435897435897437	5.558544409275055
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P16591	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	195	0	0	9	96	0	0	3	24	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2793650793650793	0.0	0.5	0.861111111111111	0.0	0.0	0.0857142857142857	0.5666666666666667	13.27451454003652
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P17252	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	10	9	1	0	104	0	1	4	24	0.9952380952380953	0.48	0.9	0.0	1.0	0.0	0.9473684210526316	0.5333333333333333	0.0	0.9952380952380953	0.76	0.9441549509633318	-0.0755928946018454	0.9	0.3583333333333333	11.099644140402477
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P17252	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	152	0	0	9	105	0	0	4	25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.3017094017094017	0.0	0.5	0.575	0.0	0.0	0.0789473684210526	0.2051767676767676	12.416954890886943
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P17861	18 (0.44%)	4082 (430877.78%)	0.0044	GradientBoosting	200	183	15	0	0	143	1	2	2	35	1.0	0.6396396396396397	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.4488888888888889	0.3333333333333333	1.0	0.6126126126126126	1.0	0.2792792792792792	1.0	0.4037037037037037	2.281787693500519
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P17861	18 (0.44%)	4082 (430877.78%)	0.0044	XGBoost	200	39	9	0	6	143	1	0	2	37	0.8	0.6666666666666666	1.0	1.0	0.6	0.3333333333333333	0.7499999999999999	0.2333333333333333	0.5	0.8	0.7387387387387387	0.7588405143206949	0.5623515948579824	0.6379746835443038	0.4304093567251462	18.34322327375412
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P17948	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	178	8	4	1	92	1	4	2	20	0.9236111111111112	0.5833333333333334	0.6666666666666666	0.2	0.8888888888888888	0.3333333333333333	0.761904761904762	0.4476190476190476	0.25	0.923611111111111	0.75	0.7454561680252125	0.1348399724926484	0.602116402116402	0.3285714285714285	2.373071789741516
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P17948	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	43	0	0	9	96	0	0	3	24	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.3541666666666666	0.0	0.0	0.0857142857142857	0.1111111111111111	8.013320092360178
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18031	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	36	7	0	1	88	1	0	2	22	0.9375	0.6666666666666666	1.0	1.0	0.875	0.3333333333333333	0.9333333333333332	0.5333333333333333	0.5	0.9375	0.803030303030303	0.9301443647766956	0.5527707983925666	0.8854166666666666	0.5277777777777778	1.688319738705953
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18031	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	0	4	0	4	88	1	0	2	22	0.75	0.6666666666666666	1.0	1.0	0.5	0.3333333333333333	0.6666666666666666	0.4666666666666666	0.5	0.75	0.6060606060606061	0.6915640748081247	0.5527707983925666	0.5416666666666666	0.4397759103641456	18.424548216660817
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18089	104 (2.54%)	3996 (403442.31%)	0.026	GradientBoosting	200	157	81	39	0	795	10	13	13	193	0.9766187050359711	0.6858379062895736	0.675	0.4347826086956521	1.0	0.4347826086956521	0.8059701492537313	0.5259444647424187	0.4347826086956521	0.9766187050359711	0.8972140143520473	0.8021441589879971	0.3716758125791473	0.675	0.5014797161862637	70.73047782977422
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18089	104 (2.54%)	3996 (403442.31%)	0.026	XGBoost	200	172	69	42	12	792	9	9	14	197	0.900746069810818	0.6738075137188687	0.6216216216216216	0.5	0.8518518518518519	0.391304347826087	0.7187499999999999	0.5262379352701932	0.4390243902439025	0.900746069810818	0.8986914309835373	0.6973250850933878	0.3882563708797154	0.5426442836278901	0.4651701023288918	34.51786729097366
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18507	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	172	9	5	0	91	1	4	2	20	0.9739583333333331	0.5833333333333334	0.6428571428571429	0.2	1.0	0.3333333333333333	0.782608695652174	0.4666666666666666	0.25	0.9739583333333331	0.6944444444444445	0.7806247497997999	0.1348399724926484	0.6428571428571429	0.2431457431457431	2.8060603976249694
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18507	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	39	5	0	4	96	0	1	3	23	0.7777777777777778	0.4791666666666667	1.0	0.0	0.5555555555555556	0.0	0.7142857142857143	0.3	0.0	0.7777777777777778	0.7916666666666666	0.7302967433402214	-0.0693375245281536	0.5936507936507937	0.2777777777777778	6.698696084817251
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18825	101 (2.46%)	3999 (403859.41%)	0.0253	GradientBoosting	200	170	72	72	4	740	17	18	8	180	0.9293492351568576	0.7945454545454546	0.5	0.4857142857142857	0.9473684210526316	0.68	0.6545454545454545	0.4663130225256471	0.5666666666666667	0.9293492351568576	0.8975757575757576	0.651715103948275	0.5109424349872327	0.4781887150308203	0.5771850170376153	8.83692079782486
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18825	101 (2.46%)	3999 (403859.41%)	0.0253	XGBoost	200	159	57	50	19	762	15	12	10	186	0.8442118226600985	0.7696969696969698	0.5327102803738317	0.5555555555555556	0.75	0.6	0.6229508196721311	0.4545034600762155	0.576923076923077	0.8442118226600985	0.9137373737373736	0.5915932139208123	0.5216734617695531	0.4209291066767702	0.5746758746504332	27.528390634059907
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18841	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	166	9	0	0	105	3	2	1	23	1.0	0.835	1.0	0.6	1.0	0.75	1.0	0.7999999999999999	0.6666666666666665	1.0	0.96	1.0	0.6116235225474355	1.0	0.8303571428571428	2.1109672943751017
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18841	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	11	9	0	0	105	1	0	3	25	1.0	0.625	1.0	1.0	1.0	0.25	1.0	0.2666666666666666	0.4	1.0	0.99	1.0	0.472455591261534	1.0	0.95	23.874215722084045
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18901	73 (1.78%)	4027 (408216.44%)	0.0181	GradientBoosting	200	176	57	7	0	578	13	8	3	137	0.994017094017094	0.8786637931034482	0.890625	0.6190476190476191	1.0	0.8125	0.9421487603305784	0.6160714285714286	0.7027027027027026	0.994017094017094	0.9676724137931034	0.9380660684183972	0.6727506156107163	0.890625	0.788956144582112	55.81547391812007
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P18901	73 (1.78%)	4027 (408216.44%)	0.0181	XGBoost	200	198	52	11	5	574	9	5	7	140	0.9467386414754836	0.7640086206896552	0.8253968253968254	0.6428571428571429	0.912280701754386	0.5625	0.8666666666666667	0.5968660968660969	0.6000000000000001	0.9467386414754836	0.9564655172413794	0.8542585203684991	0.5606210636530652	0.7607817570926277	0.7340372140311127	30.00342539548874
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P19838	44 (1.07%)	4056 (414818.18%)	0.0108	GradientBoosting	200	193	31	43	4	309	5	14	4	74	0.8817775974025974	0.6982323232323233	0.4189189189189189	0.2631578947368421	0.8857142857142857	0.5555555555555556	0.5688073394495413	0.3508745720510426	0.3571428571428571	0.8817775974025973	0.7588383838383838	0.5568750514068588	0.2898297454881096	0.3813783883551325	0.3022955620994836	6.803588847319285
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P19838	44 (1.07%)	4056 (414818.18%)	0.0108	XGBoost	200	137	27	7	8	345	2	5	7	83	0.8757711038961039	0.5827020202020202	0.7941176470588235	0.2857142857142857	0.7714285714285715	0.2222222222222222	0.782608695652174	0.3584415584415584	0.25	0.8757711038961039	0.8131313131313131	0.7614333928149737	0.1854549502175804	0.6332768766421297	0.3510059686304897	22.05540098349253
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P20309	66 (1.61%)	4034 (409512.12%)	0.0164	GradientBoosting	200	116	52	14	0	514	11	14	3	118	0.9867424242424244	0.8398268398268398	0.7878787878787878	0.44	1.0	0.7857142857142857	0.8813559322033898	0.5897435897435896	0.5641025641025641	0.9867424242424244	0.9053030303030304	0.8757785464617228	0.5312218946638543	0.7878787878787878	0.6460906157334728	36.56016871929169
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P20309	66 (1.61%)	4034 (409512.12%)	0.0164	XGBoost	200	189	51	7	1	521	10	8	4	124	0.9837558275058276	0.8268398268398269	0.8793103448275862	0.5555555555555556	0.9807692307692308	0.7142857142857143	0.9272727272727272	0.5998199233716475	0.6250000000000001	0.9837558275058276	0.9074675324675324	0.9213520154585524	0.5854296490423713	0.8641246684350132	0.7484556602668057	49.65547766685486
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P20813	32 (0.78%)	4068 (419512.5%)	0.0079	GradientBoosting	200	136	26	18	0	237	2	5	4	60	0.9647058823529412	0.6282051282051282	0.5909090909090909	0.2857142857142857	1.0	0.3333333333333333	0.7428571428571429	0.5521303258145362	0.3076923076923076	0.9647058823529412	0.7410256410256411	0.741078849355834	0.2392371882346727	0.5909090909090909	0.2205357142857142	23.586315035820007
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P20813	32 (0.78%)	4068 (419512.5%)	0.0079	XGBoost	200	198	25	15	1	240	2	5	4	60	0.9513574660633484	0.6282051282051282	0.625	0.2857142857142857	0.9615384615384616	0.3333333333333333	0.7575757575757575	0.5462337662337662	0.3076923076923076	0.9513574660633484	0.7128205128205128	0.7486328388914198	0.2392371882346727	0.6045202573227484	0.2044065909477715	21.63835252126058
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P20815	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	177	19	43	7	203	4	15	1	49	0.7779862414008756	0.7828125	0.3064516129032258	0.2105263157894736	0.7307692307692307	0.8	0.4318181818181818	0.3334609250398723	0.3333333333333333	0.7779862414008756	0.88125	0.3896745411122157	0.3282780031747802	0.2496807035469274	0.4811494252873563	3.024803626537323
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P20815	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	180	18	6	8	240	1	4	4	60	0.8339587242026266	0.56875	0.75	0.2	0.6923076923076923	0.2	0.7199999999999999	0.2344444444444444	0.2	0.8339587242026266	0.775	0.6923816593193635	0.1375	0.5486425339366515	0.3335625159154571	9.9769522468249
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P21397	23 (0.56%)	4077 (425426.09%)	0.0056	GradientBoosting	200	125	16	8	0	178	4	4	3	40	0.978494623655914	0.7402597402597402	0.6666666666666666	0.5	1.0	0.5714285714285714	0.8	0.4983682983682984	0.5333333333333333	0.978494623655914	0.8051948051948051	0.798744534592393	0.4546813448336939	0.6666666666666666	0.3935236256664828	3.533620019753774
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P21397	23 (0.56%)	4077 (425426.09%)	0.0056	XGBoost	200	102	12	0	4	186	1	2	6	42	0.875	0.5487012987012987	1.0	0.3333333333333333	0.75	0.1428571428571428	0.8571428571428571	0.3888888888888889	0.2	0.875	0.8733766233766235	0.8568608558662191	0.1424507205745474	0.7698019801980198	0.5435254803675855	15.603117855389913
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P21452	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	19	12	2	0	109	0	0	2	29	0.990990990990991	0.5	0.8571428571428571	0.0	1.0	0.0	0.923076923076923	0.5133333333333333	0.0	0.990990990990991	0.9655172413793104	0.9174414649986352	0.0	0.8571428571428571	0.5833333333333333	8.725336122512818
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P21452	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	11	11	0	1	111	0	0	2	29	0.9583333333333331	0.5	1.0	0.0	0.9166666666666666	0.0	0.9565217391304348	0.4933333333333333	0.0	0.9583333333333331	0.8275862068965517	0.9531432960773228	0.0	0.9247967479674796	0.2666666666666666	19.81299594640732
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P21554	22 (0.54%)	4078 (426336.36%)	0.0054	GradientBoosting	200	93	13	37	2	141	5	10	2	32	0.8294007490636705	0.7380952380952381	0.26	0.3333333333333333	0.8666666666666667	0.7142857142857143	0.4	0.4805860805860805	0.4545454545454545	0.8294007490636705	0.8163265306122449	0.4025846278067416	0.3615507630310936	0.2356960276338515	0.6070075757575757	2.4601165374120075
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P21554	22 (0.54%)	4078 (426336.36%)	0.0054	XGBoost	200	150	6	0	9	178	1	1	6	41	0.7	0.5595238095238095	1.0	0.5	0.4	0.1428571428571428	0.5714285714285715	0.4466666666666666	0.2222222222222222	0.7	0.7687074829931972	0.6170483474587743	0.2105379802666297	0.4466321243523316	0.4607814407814408	9.199776673316956
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	P21728	101 (2.46%)	3999 (403859.41%)	0.0253	GradientBoosting	200	22	75	55	1	757	21	21	4	177	0.9595540575576872	0.866969696969697	0.5769230769230769	0.5	0.986842105263158	0.84	0.7281553398058253	0.5107892107892107	0.6268656716417911	0.9595540575576874	0.9377777777777778	0.727352829175665	0.592241540129544	0.5704581099317941	0.7020181679043545	58.78935149908066
