data	target	roc_auc_score	pr_auc_score
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8N4C8	0.6666666666666666	0.5972222222222222
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8NER1	0.8378378378378379	0.4772727272727273
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8TDD5	0.9393939393939393	0.8095238095238095
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q8WXA8	0.9838709677419355	0.8333333333333333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q91ZM7	0.9279279279279279	0.41111111111111115
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q92731	0.8277777777777777	0.5266713747645951
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96FL8	0.4393939393939394	0.13347763347763347
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96GD4	0.9310344827586207	0.41666666666666663
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96P20	0.7575757575757576	0.4909090909090909
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q96RJ0	0.4414414414414415	0.088327721661055
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99250	0.9525691699604742	0.7685539606592239
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99705	0.9619047619047619	0.8111111111111111
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q99720	0.9447535771065183	0.6462746656903493
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9BQF6	0.6691176470588235	0.32125000000000004
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9ES14	0.8486842105263158	0.6666666666666666
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9GZU7	0.7870619946091644	0.44913165266106436
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9GZV3	0.967741935483871	0.5833333333333333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9H2G2	0.63	0.225
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9H3N8	0.640625	0.19734848484848486
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HAZ1	0.8823529411764707	0.5666666666666667
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HC16	0.5428571428571429	0.46773504273504274
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9HC97	0.4926470588235294	0.29774436090225564
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9JI35	0.4684684684684684	0.09523809523809523
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9NPD5	1.0	1.0
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9NY46	0.9242424242424243	0.4667277167277168
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9ULX7	0.727891156462585	0.47242281527995816
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9UM73	0.5666666666666667	0.1851948051948052
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9UNQ0	0.48	0.16129298941798942
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9XUB2	0.46969696969696967	0.41777777777777775
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y239	1.0	1.0
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2D0	0.8875000000000001	0.6394230769230769
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2I1	0.9545454545454546	0.8333333333333333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y2T6	0.801123595505618	0.5793073593073592
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y4K4	0.9494949494949495	0.6984126984126984
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y4P1	0.25	0.0900735294117647
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y5N1	0.9411764705882353	0.7041666666666666
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y5X4	0.33333333333333337	0.11044973544973545
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y6L6	0.9729729729729729	0.8333333333333333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	Q9Y6X5	0.9191919191919191	0.7575757575757576
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	X2CFA5	0.8484848484848485	0.5
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_C0009_HUMAN	0.7927927927927928	0.7051282051282051
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0002	0.81875	0.251984126984127
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0003	0.875	0.5560897435897436
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0003_RAT	0.9415584415584416	0.8298082869511441
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015	0.7419354838709677	0.1534090909090909
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015_HUMAN	0.94375	0.5791666666666666
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0015_RAT	0.6907894736842105	0.21682411156095366
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016	0.9433962264150944	0.8126315789473684
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016_HUMAN	0.696969696969697	0.2566137566137566
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0016_RAT	0.8	0.316906607604282
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0068	0.775	0.35
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0075_RAT	0.9193548387096775	0.6428571428571428
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0082	0.8	0.6388888888888888
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0118	0.9838709677419355	0.8333333333333333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0118_RAT	0.9485294117647058	0.5666666666666667
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0152	0.6527777777777778	0.4444444444444444
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0153	0.802721088435374	0.5995476328183095
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0155	0.7567567567567567	0.17777777777777778
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0196	0.6	0.5555555555555556
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0218_HUMAN	0.8707482993197279	0.711103896103896
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0222_HUMAN	0.8493150684931506	0.6842375424464977
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0244_RAT	1.0	1.0
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0263	0.9444444444444444	0.5888888888888889
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0263_TORP	0.9444444444444444	0.5888888888888889
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0284_RAT	0.85	0.325
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0288	0.8611111111111112	0.6388888888888888
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0288_HUMAN	1.0	1.0
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0294_CAVPO	0.953125	0.7888888888888888
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0294_HUMAN	0.8911564625850341	0.7267025089605734
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0297_RAT	0.9	0.6666666666666666
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0315	0.8194444444444444	0.4364943292574871
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0315_RAT	0.8881578947368421	0.5838235294117647
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371	0.40909090909090906	0.12737905369484315
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371_HUMAN	0.8500000000000001	0.3333333333333333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0371_RAT	0.82	0.4083333333333333
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470	0.45588235294117646	0.205762987012987
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470_CAVPO	0.8484848484848485	0.5555555555555556
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0470_RAT	0.89	0.6810897435897436
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F0958	0.875	0.6339285714285714
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F3252	0.5136054421768708	0.22310959904663055
Cell Painting, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	_F3255	0.724025974025974	0.4486816271223936
